title,abstract,label
Genetic analysis of virulence and antimicrobial-resistant plasmid pOU7519 in Salmonella enterica serovar Choleraesuis,No abstract available,0
"Ordered shotgun sequencing of a 135 kb Xq25 YAC containing ANT2 and four possible genes, including three confirmed by EST matches",No abstract available,0
Complete genome characterization of a rotavirus B (RVB) strain identified in Alpine goat kids with enteritis reveals inter-species transmission with RVB bovine strains,"<jats:p>Rotavirus B (RVB) has been associated with enteric disease in many animal species. An RVB strain was identified in pooled intestinal samples from Alpine caprine kids (between 2 and 3 days of age) experiencing high (&gt;90 %) morbidity, and the complete caprine RVB genome was characterized. Histology revealed villus atrophy, the samples tested positive for RVB by real-time RT-PCR and metagenomic next-generation sequencing identified only RVB and orf virus. In the VP4 gene segment, the caprine RVB strain had a higher percentage nucleotide identity to the Indian bovine RVB strains than to the Japanese bovine RVB strains, but the VP7, VP6, VP2, NSP1, NSP2 and NSP5 gene segments of the American caprine RVB strain were genetically related to the Japanese bovine RVB strains. The results indicate a lack of RVB sequences to understand reassortment or the evolutionary relationship of RVB strains from cattle and goats.</jats:p>",0
Evolutionary Relationships among Large Double-Stranded DNA Viruses That Infect Microalgae and Other Organisms as Inferred from DNA Polymerase Genes,No abstract available,0
Identification of key genes fluctuated induced by avian leukemia virus (ALV-J) infection in chicken cells,No abstract available,0
Identification and Survey of a Novel Avian Coronavirus in Ducks,No abstract available,0
Genetic Variation of Chinese PRRSV Strains Based on ORF5 Sequence,No abstract available,0
Molecular epidemiology of porcine epidemic diarrhea virus in China,No abstract available,0
Origin and future distribution of the new A (H1N1) influenza virus emerging in North America in 2009,No abstract available,0
"Isolation, genome sequencing and functional analysis of two T7-like coliphages of avian pathogenic Escherichia coli",No abstract available,0
Deep Sequencing Details the Cross-over Map of Chimeric Genes in Two Porcine Reproductive and Respiratory Syndrome Virus Infectious Clones,No abstract available,0
Porcine reproductive and respiratory syndrome virus replication and quasispecies evolution in pigs that lack adaptive immunity,No abstract available,0
Metagenomic analysis of the RNA fraction of the fecal virome indicates high diversity in pigs infected by porcine endemic diarrhea virus in the United States,No abstract available,0
"A novel astrovirus species in the gut of yaks with diarrhoea in the Qinghai–Tibetan Plateau, 2013","<jats:p>The yak (<jats:italic>Bos grunniens</jats:italic>) is an iconic symbol in the high-altitude region of the Qinghai–Tibetan Plateau. Diarrhoea is a common disease in yaks, resulting in major economic losses. To investigate the diversity of viral species, we reported the metagenomics-derived virome in a pooled faecal sample of 20 diarrhoeic yaks. The nine viruses found in the pooled diarrhoeic samples, in order of abundance of nucleic acid sequence, were influenza A virus, bovine viral diarrhoea virus (BVDV), rotavirus, ungulate tetraparvovirus 1 (bovine hokovirus), astrovirus (AstV), bovine enterovirus, hepatitis E virus, kobuvirus and woodchuck hepatitis virus. Compared with healthy yaks, only AstV had a significantly higher prevalence rate in diarrhoeal samples, indicating a correlation with the clinical symptoms of diarrhoea in yaks. To further investigate the molecular characterization of yak AstV, a near-full genome was obtained from a diarrhoeic sample. It was 6243 bp in length and shared 46.4–66.2 % similarity with other related bovine AstVs from faeces. Phylogenetic analysis of the genome demonstrated that the yak AstV fell within the bovine AstVs cluster, but was located in a unique lineage, suggesting a novel AstV species was identified in yaks. Interestingly, the ORF2 region of yak AstV had closer similarity and genetically relationship with deer AstV strain CcAstV-2 than that of the bovine AstVs. Further analysis showed that one possible interspecies recombination event occurred in <jats:ext-link xmlns:xlink=""http://www.w3.org/1999/xlink"" ext-link-type=""uri"" xlink:href=""http://ORF2"">ORF2</jats:ext-link>. In summary, this study expanded our understanding of the viral communities of diarrhoeal yaks and identified a novel AstV that was associated with diarrhoea in yaks.</jats:p>",0
Cloning and molecular characterization of the ORF5 gene from a PRRSV-SN strain from Southwest China,No abstract available,0
Gene expression profile after activation of RIG-I in 5'ppp-dsRNA challenged DF1,No abstract available,0
Characterisation of a newly detected bacteriophage infecting Bordetella bronchiseptica in swine,No abstract available,0
"Co-circulation of pandemic 2009 H1N1, classical swine H1N1 and avian-like swine H1N1 influenza viruses in pigs in China",No abstract available,0
"Japanese Encephalitis Virus Genotype Replacement, Taiwan, 2009–2010",No abstract available,0
Genetic diversity in envelope genes of contemporary U.S. porcine reproductive and respiratory syndrome virus strains influences viral antigenicity,No abstract available,0
Phylogenetic analysis of Indian rabies virus isolates targeting the complete glycoprotein gene,No abstract available,0
Evolution of Bovine viral diarrhea virus in Canada from 1997 to 2013,No abstract available,0
Identification of several clades of novel single-stranded circular DNA viruses with conserved stem-loop structures in pig feces,No abstract available,0
Unique Circovirus-Like Genome Detected in Pig Feces,"<jats:title>ABSTRACT</jats:title>
          <jats:p>Using a metagenomic approach and molecular cloning methods, we identified, cloned, and sequenced the complete genome of a novel circular DNA virus, porcine stool-associated virus (PoSCV4), from pig feces. Phylogenetic analysis of the deduced replication initiator protein showed that PoSCV4 is most related to a fur seal feces-associated circular DNA virus.</jats:p>",0
A divergent clade of circular single-stranded DNA viruses from pig feces,No abstract available,0
Biology of Influenza A Virus,"<jats:p><jats:bold><jats:sc>Abstract: </jats:sc></jats:bold>  <jats:bold>The outbreaks of avian influenza A virus in poultry and humans over the last decade posed a pandemic threat to human. Here, we discuss the basic classification and the structure of influenza A virus. The viral genome contains eight RNA viral segments and the functions of viral proteins encoded by this genome are described. In addition, the RNA transcription and replication of this virus are reviewed.</jats:bold> </jats:p>",0
Genome analysis of orf virus isolates from goats in the Fujian Province of southern China,No abstract available,0
"Diagnosis and phylogenetic analysis of a multifocal cutaneous orf virus with mixed bacterial infection outbreak in goats in Fujian province, China",No abstract available,0
Classification and putative origins of Brazilian porcine circovirus 2 inferred through phylogenetic and phylogeographical approaches,No abstract available,0
Ranaviruses and other members of the family Iridoviridae: Their place in the virosphere,No abstract available,0
Genetic Diversity of Crimean Congo Hemorrhagic Fever Virus Strains from Iran.,No abstract available,0
Genetic diversity of porcine reproductive and respiratory syndrome virus in Korea,No abstract available,0
Sequence analysis of old and new strains of porcine circovirus associated with congenital tremors in pigs and their comparison with strains involved with postweaning multisystemic wasting syndrome.,No abstract available,0
Molecular Epidemiologic Investigation of Lentogenic Newcastle Disease Virus from Domestic Birds at Live Bird Markets in Korea,No abstract available,0
Epidemiological observations of bovine viral diarrhea virus in Korean indigenous calves,No abstract available,0
Avian influenza viruses in Korean live poultry markets and their pathogenic potential,No abstract available,0
Viral metagenomics reveals the presence of highly divergent quaranjavirus in<i>Rhipicephalus</i>ticks from Mozambique,No abstract available,0
Characterisation of the faecal virome of captive and wild Tasmanian devils using virus-like particles metagenomics and meta-transcriptomics,"<jats:title>Abstract</jats:title><jats:sec><jats:title>Background</jats:title><jats:p>The Tasmanian devil is an endangered carnivorous marsupial threatened by devil facial tumour disease (DFTD). While research on DFTD has been extensive, little is known about the viruses present in devils, and whether any of these are of potential conservation relevance for this endangered species.</jats:p></jats:sec><jats:sec><jats:title>Methods</jats:title><jats:p>Using both metagenomics based on virus-like particle (VLP) enrichment and sequence-independent amplification (VLP metagenomics), and meta-transcriptomics based on bulk RNA sequencing, we characterised and compared the faecal viromes of captive and wild Tasmanian devils.</jats:p></jats:sec><jats:sec><jats:title>Results</jats:title><jats:p>A total of 54 devil faecal samples collected from captive (n = 2) and wild (n = 4) populations were processed for virome characterisation using both approaches. We detected many novel, highly divergent viruses, including vertebrate viruses, bacteriophage and other dietary associated plant and insect viruses. In total, 18 new vertebrate viruses, including novel sapelovirus, astroviruses, bocaviruses, papillomaviruses and gammaherpesvirus were identified, as well as known mammalian pathogens including rabbit haemorrhagic disease virus 2 (RHDV2). Captive devils showed significantly lower levels of viral diversity than wild devils. Comparison of the two methodological approaches revealed substantial differences in the number and types of viruses detected, with meta-transcriptomics mainly identifying RNA viruses, and VLP metagenomics largely identifying DNA viruses.</jats:p></jats:sec><jats:sec><jats:title>Conclusion</jats:title><jats:p>This study has greatly expanded our knowledge of eukaryotic viruses in the Tasmanian devil and provides important baseline information that will contribute to the conservation and captive management of this endangered species. In addition, our results showed that a combination of VLP metagenomics and meta-transcriptomics may be a more comprehensive approach to virome characterisation than either method alone.</jats:p></jats:sec>",0
The influence of viral and bacterial community diversity on pathogenic E. coli prevalence in pre-harvest cattle,No abstract available,0
"Pathogenicity, sequence and phylogenetic analysis of Malaysian Chicken anaemia virus obtained after low and high passages in MSB-1 cells",No abstract available,0
Characterization of H9N2 avian influenza viruses from the Middle East demonstrates heterogeneity at amino acid position 226 in the hemagglutinin and potential for transmission to mammals,No abstract available,0
"Use of Sequence-Independent, Single-Primer-Amplification (SISPA) for rapid detection, identification, and characterization of avian RNA viruses",No abstract available,0
Characterization of a novel gyrovirus in human stool and chicken meat,No abstract available,0
"Molecular detection of a mixed infection of <i>Goatpox virus</i>, <i>Orf virus</i>, and <i>Mycoplasma capricolum</i> subsp. <i>capripneumoniae</i> in goats","<jats:p> The current study investigated an outbreak of mixed infection with Goatpox virus (GTPV), Orf virus (ORFV), and Mycoplasma capricolum subsp. capripneumoniae (MCCP) that occurred on a Chinese goat farm, with a case fatality rate of 60.2%. The observed clinical signs were ecthyma and accelerated respiration with frequent coughing. Specific fragments of the p32 gene of GTPV, B2L gene of ORFV, and 16S ribosomal RNA gene of MCCP were synchronously amplified by polymerase chain reaction (PCR) from the tissues of 12 dead goats. The PCR products were cloned, sequenced, and aligned with related reference sequences in GenBank for further identification of the pathogens. The present study reports a mixed infection with GTPV, ORFV, and MCCP in goats. </jats:p>",0
Pathotyping and Phylogenetic Characterization of Newcastle Disease Viruses Isolated in Peru: Defining Two Novel Subgenotypes Within Genotype XII,No abstract available,0
[Genetic characterization of the rabies virus field isolates detected in Russian Federation within the period 2008-2011].,No abstract available,0
"Genetic characterization of H1N1, H1N2 and H3N2 swine influenza virus in Thailand",No abstract available,0
Ungulate copiparvovirus 1 (bovine parvovirus 2): characterization of a new genotype and associated viremia in different bovine age groups,No abstract available,0
Phylogenesis and Clinical Aspects of Pandemic 2009 Influenza A (H1N1) Virus Infection,No abstract available,0
Metasecretome-selective phage display approach for mining the functional potential of a rumen microbial community,No abstract available,0
Genetic typing of bovine viral diarrhoea virus: evidence of an increasing number of variants in Italy.,No abstract available,0
Evidence for Tunisian-Like Pestiviruses Presence in Small Ruminants in Italy Since 2007,No abstract available,0
Correlates of protection against human rotavirus disease and the factors influencing protection in low-income settings,No abstract available,0
Structural analysis of electrophoretic variation in the genome profiles of rotavirus field isolates,"<jats:p>Detailed structural studies were undertaken on five isolates of bovine rotavirus which showed variability in the migration patterns of their genome segments on electrophoresis in polyacrylamide gels. The individual genome segments of each isolate were characterized by partial digestion of terminally radiolabeled RNA with a base-specific nuclease. This analysis showed that whereas mobility variations were always associated with detectable changes in nucleotide sequence, sequence changes at least as great as those found in segments showing electrophoretic mobility variations were also detected in segments showing no mobility variation. Evidence for the occurrence of genome segment reassortment between viruses in the field was obtained from analyzing the species 11 RNAs from these five isolates. The overall conclusion from these results is that great care is required in the interpretation of simple genome profile analysis of different isolates for epidemiological purposes and that classification of these viruses solely on the basis of genome electropherotype could be misleading.</jats:p>",0
Identification and Analysis of the First 2009 Pandemic H1N1 Influenza Virus from U.S. Feral Swine,"<jats:title>Summary</jats:title><jats:p>The first case of pandemic H1N1 influenza (pH1N1) virus in feral swine in the United States was identified in Texas through the United States Department of Agriculture (USDA) Wildlife Services’ surveillance program. Two samples were identified as pandemic influenza by reverse transcriptase quantitative PCR (RT‐qPCR). Full‐genome Sanger sequencing of all eight influenza segments was performed. In addition, Illumina deep sequencing of the original diagnostic samples and their respective virus isolation cultures were performed to assess the feasibility of using an unbiased whole‐genome linear target amplification method and multiple sample sequencing in a single Illumina GAIIx lane. Identical sequences were obtained using both techniques. Phylogenetic analysis indicated that all gene segments belonged to the pH1N1 (2009) lineage. In conclusion, we have identified the first pH1N1 isolate in feral swine in the United States and have demonstrated the use of an easy unbiased linear amplification method for deep sequencing of multiple samples.</jats:p>",0
Inactivation of the Hemagglutinins of Type A Influenza Viruses by Physical and Chemical Means: an Aid to Classification,"<jats:p>
            The effects of temperature and treatment with sodium dodecyl sulfate, Tween 20, dithiothreitol, trypsin, or guanidine on the hemagglutinating capacity of six strains of type A influenza virus (A
            <jats:sub>0</jats:sub>
            /PR8/34, A
            <jats:sub>1</jats:sub>
            /CAME/46, A
            <jats:sub>2</jats:sub>
            /J305/57, A
            <jats:sub>2</jats:sub>
            /Bethesda/63, A
            <jats:sub>2</jats:sub>
            /HK/Aichi/68, and A
            <jats:sub>2</jats:sub>
            /HK/80/68), one strain of swine virus (A/Swine/76/?), and one equine strain (A/Equi-2/63) were determined. The two Hong Kong strains could be readily distinguished from the earlier A
            <jats:sub>2</jats:sub>
            strains by the resistance of their hemagglutinins to trypsin treatment and their inability to recover hemagglutinating capacity after removal of dithiothreitol from treated virus preparations. In these respects, the equine strain most closely resembled the Hong Kong variants. The pattern of hemagglutination inactivation also set the swine, PR8, and CAME strains apart from each other as well as from the other five strains. The results suggest that separation of type A viruses into groups by the pattern of inactivation of their hemagglutinins may be a valuable adjunct to standard serology for a more definite classification of these viruses.
          </jats:p>",0
"A complex mosaic of enteroviruses shapes community-acquired hand, foot and mouth disease transmission and evolution within a single hospital",No abstract available,0
Enhanced arbovirus surveillance with deep sequencing: Identification of novel rhabdoviruses and bunyaviruses in Australian mosquitoes,No abstract available,0
Characterizing ncRNAs in human pathogenic protists using high-throughput sequencing technology,No abstract available,0
The recently identified flavivirus Bamaga virus is transmitted horizontally by Culex mosquitoes and interferes with West Nile virus replication in vitro and transmission in vivo,No abstract available,0
Viromes As Genetic Reservoir for the Microbial Communities in Aquatic Environments: A Focus on Antimicrobial-Resistance Genes,No abstract available,0
Beyond the gut bacterial microbiota: The gut virome,"<jats:sec><jats:label /><jats:p>The gastrointestinal tract is colonized with a highly different population of bacterial, viral, ad fungal species; viruses are reported to be dominant. The composition of gut virome is closely related to dietary habits and surrounding environment. Host and their intestinal microbes live in a dynamic equilibrium and viruses stimulate a low degree of immune responses without causing symptoms (host tolerance). However, intestinal phages could lead to a rupture of eubiosis and may contribute to the shift from health to disease in humans and animals. Viral nucleic acids and other products of lysis of bacteria serve as pathogen‐associated molecular patterns (PAMPs) and could trigger specific inflammatory modulations. At the same time, phages could elicit innate antiviral immune responses. Toll‐like receptors (TLRs) operated as innate antiviral immune sensors and their activation triggers signaling cascades that lead to inflammatory response. <jats:bold><jats:italic>J. Med. Virol. 88:1467–1472, 2016</jats:italic></jats:bold>. © 2016 Wiley Periodicals, Inc.</jats:p></jats:sec>",0
Identification of an enterovirus recombinant with a torovirus-like gene insertion during a diarrhea outbreak in fattening pigs,No abstract available,0
Fecal virome analysis of three carnivores reveals a novel nodavirus and multiple gemycircularviruses,No abstract available,0
Modular approach to customise sample preparation procedures for viral metagenomics: a reproducible protocol for virome analysis,"<jats:title>Abstract</jats:title><jats:p>A major limitation for better understanding the role of the human gut virome in health and disease is the lack of validated methods that allow high throughput virome analysis. To overcome this, we evaluated the quantitative effect of homogenisation, centrifugation, filtration, chloroform treatment and random amplification on a mock-virome (containing nine highly diverse viruses) and a bacterial mock-community (containing four faecal bacterial species) using quantitative PCR and next-generation sequencing. This resulted in an optimised protocol that was able to recover all viruses present in the mock-virome and strongly alters the ratio of viral versus bacterial and 16S rRNA genetic material in favour of viruses (from 43.2% to 96.7% viral reads and from 47.6% to 0.19% bacterial reads). Furthermore, our study indicated that most of the currently used virome protocols, using small filter pores and/or stringent centrifugation conditions may have largely overlooked large viruses present in viromes. We propose NetoVIR (<jats:underline>N</jats:underline>ovel <jats:underline>e</jats:underline>nrichment <jats:underline>t</jats:underline>echnique <jats:underline>o</jats:underline>f <jats:underline>VIR</jats:underline>omes), which allows for a fast, reproducible and high throughput sample preparation for viral metagenomics studies, introducing minimal bias. This procedure is optimised mainly for faecal samples, but with appropriate concentration steps can also be used for other sample types with lower initial viral loads.</jats:p>",0
Hepatitis E virus is prevalent in the pig population of Lao People's Democratic Republic and evidence exists for homogeneity with Chinese Genotype 4 human isolates,No abstract available,0
Highly Divergent Hepaciviruses from African Cattle,"<jats:title>ABSTRACT</jats:title>
          <jats:p>
            The hepatitis C virus (HCV; genus
            <jats:named-content content-type=""genus-species"">Hepacivirus</jats:named-content>
            ) is a highly relevant human pathogen. Unique hepaciviruses (HV) were discovered recently in animal hosts. The direct ancestor of HCV has not been found, but the genetically most closely related animal HVs exist in horses. To investigate whether other peridomestic animals also carry HVs, we analyzed sera from Ghanaian cattle for HVs by reverse transcription-PCR (RT-PCR). Nine of 106 specimens from different sampling sites contained HV RNA (8.5%) at median viral loads of 1.6 × 10
            <jats:sup>5</jats:sup>
            copies/ml. Infection seemed unrelated to cattle age and gender. Near-full-genome sequencing of five representative viruses confirmed taxonomic classifications. Cattle HVs formed two distinct phylogenetic lineages that differed by up to 17.7% on the nucleotide level in the polyprotein-encoding region, suggesting cocirculation of different virus subtypes. A conserved microRNA122-binding site in the 5′ internal ribosomal entry site suggested liver tropism of cattle HVs. Phylogenetic analyses suggested the circulation of HVs in cattle for several centuries. Cattle HVs were genetically highly divergent from all other HVs, including HCV. HVs from genetically related equine and bovine hosts were not monophyletic, corroborating host shifts during the evolution of the genus
            <jats:named-content content-type=""genus-species"">Hepacivirus</jats:named-content>
            . Similar to equine HVs, the genetic diversity of cattle HVs was low compared to that of HCV genotypes. This suggests an influence of the human-modified ecology of peridomestic animals on virus diversity. Further studies should investigate the occurrence of cattle HVs in other geographic areas and breeds, virus pathogenicity in cattle, and the potential exposure of human risk groups, such as farmers, butchers, and abattoir workers.
          </jats:p>
          <jats:p>
            <jats:bold>IMPORTANCE</jats:bold>
            HCV (genus
            <jats:named-content content-type=""genus-species"">Hepacivirus</jats:named-content>
            ) is a major human pathogen, causing liver failure and cancer. Unique hepaciviruses (HVs) were discovered over the last few years in animals, but the direct ancestor of HCV has not been found. The animal HV most closely related to HCV so far originated from horses, suggesting that other livestock animals also harbor HVs. Therefore, we investigated African cattle and discovered previously unknown HVs at high prevalence and viral loads. Because of the agricultural importance of cattle, it may be relevant to investigate HV pathogenicity. The frequent exposure of humans to cattle also may warrant investigations of the zoonotic potential of these viruses. Evolutionary analyses suggested that cattle HVs have existed for centuries. Despite the genetic relatedness of their animal hosts, HVs from cattle and horses were not phylogenetically related, corroborating frequent host shifts during the evolution of the genus
            <jats:named-content content-type=""genus-species"">Hepacivirus</jats:named-content>
            .
          </jats:p>",0
Heterosubtypic neutralizing antibodies are produced by individuals immunized with a seasonal influenza vaccine,No abstract available,0
Evaluation of the virulence of some strains of peste-des-petits-ruminants virus (PPRV) in experimentally infected West African dwarf goats,No abstract available,0
Genetic and antigenic variability in bovine viral diarrhea virus (BVDV) isolates from Belgium,No abstract available,0
Animal genomics in natural reservoirs of infectious diseases,No abstract available,0
Pseudorabies virus infection in Oklahoma hunting dogs,"<jats:p> Pseudorabies is caused by Suid herpesvirus 1, a member of the Alphaherpesvirinae subfamily. Although pigs are the natural host of Pseudorabies virus (PRV), the virus has a broad host range and may cause fatal encephalitis in many species. The United States obtained PRV-free status in 2004 after the virus was eradicated from domestic swineherds, but the virus is still present in feral swine populations. The current report describes PRV infection in 3 dogs that were used to hunt feral swine. The dogs developed clinical signs including facial pruritus with facial abrasions, dyspnea, vomiting, diarrhea, ataxia, muscle stiffness, and death. Two were euthanized, and 1 died within approximately 48 hr after onset of clinical signs. The salient histologic changes consisted of neutrophilic trigeminal ganglioneuritis with neuronophagia and equivocal intranuclear inclusion bodies. Pseudorabies virus was isolated from fresh tissues from 2 of the dogs, and immunohistochemistry detected the virus in the third dog. Virus sequencing and phylogeny, based upon available GenBank sequences, revealed that the virus was likely a field strain that was closely related to a cluster of PRV strains previously identified in Illinois. Though eradicated from domestic swine in the United States, PRV is present in populations of feral swine, and should therefore continue to be considered a possible cause of disease in dogs and other domestic animals with compatible clinical history and signs. Continued surveillance is necessary to prevent reintroduction of PRV into domestic swine. </jats:p>",0
Chronic Arthritis in Goats Caused by a Retrovirus,<jats:p>A virus was isolated from an adult goat with chronic arthritis and shown to belong to the retrovirus group by electron microscopy and biochemical methods. Inoculation of the virus into cesarean-derived specific-pathogen-free goats' kids produced arthritic lesions similar to those in the spontaneous disease. Virus was reisolated from the experimentally induced lesions.</jats:p>,0
"Highly Pathogenic Avian Influenza A(H5N1) Viruses at the Animal–Human Interface in Vietnam, 2003–2010",No abstract available,0
Emergence of multiple clade 2.3.2.1 influenza A (H5N1) virus subgroups in Vietnam and detection of novel reassortants,No abstract available,0
Two Loci Controlling Genetic Cellular Resistance to Avian Leukosis-Sarcoma Viruses,"<jats:p>Female chickens known to be heterozygous for resistance to subgroups A and B of the avian leukosis-sarcoma viruses were mated to males known to be homozygously resistant to both. The progeny were assayed both on the chorioallantoic membrane (CAM) and in tissue culture for resistance to representative viruses of the A, B, and tentatively defined C subgroups. Segregation ratios of resistance to A and B subgroup viruses agreed with the previously suggested hypothesis of single-autosomal-recessive genes controlling resistance to each subgroup. Mixed infection on the CAM and replicate plate infection in tissue culture with subgroup A and B viruses showed that resistance to the A and B subgroups was inherited independently. Assays with viruses tentatively classified as subgroup C indicated that they were largely composed of a mixture of subgroup A and B viruses or of particles possessing the host range specificity of both. However, virus stocks of the subgroup C category, as well as some stocks classified as subgroup B, produced small numbers of pocks or foci on individuals known to be resistant to subgroup A and B viruses. It is suggested that these Rous sarcoma virus stocks carry between 1 and 10% of a true subgroup C virus.</jats:p>",0
Phylogenetic analysis and pathogenicity of H3 subtype avian influenza viruses isolated from live poultry markets in China,"<jats:title>Abstract</jats:title><jats:p>H3 subtype influenza A virus is one of the main subtypes that threats both public and animal health. However, the evolution and pathogenicity of H3 avian influenza virus (AIV) circulating in domestic birds in China remain largely unclear. In this study, seven H3 AIVs (four H3N2 and three H3N8) were isolated from poultry in live poultry market (LPM) in China. Phylogenetic analyses of full genomes showed that all viruses were clustered into Eurasian lineage, except N8 genes of two H3N8 isolates fell into North American lineage. Intriguingly, the N8 gene of one H3N8 and PB2, PB1, NP and NS of two H3N2 isolates have close relationship with those of the highly pathogenic H5N8 viruses circulating in Korea and United States, suggesting that the H3-like AIV may contribute internal genes to the highly pathogenic H5N8 viruses. Phylogenetic tree of HA gene and antigenic cross-reactivity results indicated that two antigenically different H3 viruses are circulating in LPM in China. Most of the H3 viruses replicated in mice lung and nasal turbinate without prior adaptation and the representative H3 viruses infected chickens without causing clinical signs. The reassortment of H3 subtype influenza viruses warrants continuous surveillance in LPM in China.</jats:p>",0
"Phylogeny, Pathogenicity, and Transmission of H5N1 Avian Influenza Viruses in Chickens",No abstract available,0
Identification and genetic characterization of a novel circular single-stranded DNA virus in a human upper respiratory tract sample,No abstract available,0
Analysis of the microRNA expression profiles in DEF cells infected with duck Tembusu virus,No abstract available,0
Precision Surveillance for Viral Respiratory Pathogens: Virome Capture Sequencing for the Detection and Genomic Characterization of Severe Acute Respiratory Infection in Uganda,"<jats:title>Abstract</jats:title>
               <jats:sec>
                  <jats:title>Background</jats:title>
                  <jats:p>Precision public health is a novel set of methods to target disease prevention and mitigation interventions to high-risk subpopulations. We applied a precision public health strategy to syndromic surveillance for severe acute respiratory infection (SARI) in Uganda by combining spatiotemporal analytics with genomic sequencing to detect and characterize viral respiratory pathogens with epidemic potential.</jats:p>
               </jats:sec>
               <jats:sec>
                  <jats:title>Methods</jats:title>
                  <jats:p>Using a national surveillance network we identified patients with unexplained, influenza-negative SARI from 2010 to 2015. Spatiotemporal analyses were performed retrospectively to identify clusters of unexplained SARI. Within clusters, respiratory viruses were detected and characterized in naso- and oropharyngeal swab samples using a novel oligonucleotide probe capture (VirCapSeq-VERT) and high-throughput sequencing platform. Linkage to conventional epidemiologic strategies further characterized transmission dynamics of identified pathogens.</jats:p>
               </jats:sec>
               <jats:sec>
                  <jats:title>Results</jats:title>
                  <jats:p>Among 2901 unexplained SARI cases, 9 clusters were detected, accounting for 301 (10.4%) cases. Clusters were more likely to occur in urban areas and during biannual rainy seasons. Within detected clusters, we identified an unrecognized outbreak of measles-associated SARI; sequence analysis implicated cocirculation of endemic genotype B3 and genotype D4 likely imported from England. We also detected a likely nosocomial SARI cluster associated with a novel picobirnavirus most closely related to swine and dromedary viruses.</jats:p>
               </jats:sec>
               <jats:sec>
                  <jats:title>Conclusions</jats:title>
                  <jats:p>Using a precision approach to public health surveillance, we detected and characterized the genomics of vaccine-preventable and zoonotic respiratory viruses associated with clusters of severe respiratory infections in Uganda. Future studies are needed to assess the feasibility, scalability, and impact of applying similar approaches during real-time public health surveillance in low-income settings.</jats:p>
               </jats:sec>",0
One Health—One Medicine: unifying human and animal medicine within an evolutionary paradigm,"<jats:p>One health is a concept since early civilization, which promoted the view that there was no major distinction between animal and human medicine. Although persisting through the 19th century, this common vision was then all but forgotten in the early 20th century. It is now experiencing a renaissance, coincident with an awakening of the role that evolutionary biology plays in human and animal health, including sexually transmitted infections (STIs). A number of STIs in humans have comparable infections in animals; likewise, both humans and animals have STIs unique to each mammalian camp. These similarities and differences offer opportunities for basic medical and public health studies, including evolutionary insights that can be gleaned from ongoing interdisciplinary investigation—especially with the molecular analytical tools available—in what can become a golden age of mutually helpful discovery.</jats:p>",0
Third genome size category of avian paramyxovirus serotype 1 (Newcastle disease virus) and evolutionary implications,No abstract available,0
Characterization of a cowpox-like orthopox virus which had caused a lethal infection in man,No abstract available,0
Zoonotic Vaccinia Virus Outbreaks in Brazil,No abstract available,0
Novel Bovine Papillomavirus Type Discovered by Rolling-Circle Amplification Coupled with Next-Generation Sequencing,No abstract available,0
"Zika virus: what do we know about the viral structure, mechanisms of transmission, and neurological outcomes?",No abstract available,0
A Fatal Case of Louping-ill in a Dog: Immunolocalization and Full Genome Sequencing of the Virus,No abstract available,0
Evolutionary analysis of Tembusu virus: Evidence for the emergence of a dominant genotype,No abstract available,0
Next-generation sequencing strategies for characterizing the turkey genome,No abstract available,0
Characterization of Newcastle disease virus isolates obtained from outbreak cases in commercial chickens and wild pigeons in Ethiopia,No abstract available,0
Characterisation of Hungarian porcine circovirus 2 genomes associated with PMWS and PDNS cases,"<jats:p>The authors report the data of the first survey on the incidence of postweaning multisystemic wasting syndrome (PMWS) and porcine dermatitis and nephropathy syndrome (PDNS) in Hungary. A PCR method specific for the detection of porcine circovirus 2 (PCV-2) was developed, which proved to be suitable for diagnostic purposes. PCR screening of organ samples from pigs suspected to be affected with PMWS or PDNS revealed the presence of PCV-2 in 80% of the cases. Six PCV-2 genomes from Hungarian isolates were completely sequenced. Phylogenetic comparison with all the available PCV-2 sequences showed that porcine circoviruses circulating in Hungary are more variable than in several other European countries. Two Hungarian strains clustered together with the Spanish strains forming a distinct group; two others fell in a common group with the French, UK, and Dutch strains, whereas another two strains showed the closest relationship to two of the three known German PCV-2 sequences.</jats:p>",0
Application of the SureSelect target enrichment system for next-generation sequencing to obtain the complete genome sequence of bovine leukemia virus,No abstract available,0
Rift Valley Fever and a New Paradigm of Research and Development for Zoonotic Disease Control,No abstract available,0
