title,abstract,label
In vivo inhibition of R-factor transfer by clindamycin and its analogues,No abstract available,0
[Comparative activity of different analeptics against morphine-induced respiratory depression in rabbits].,Arch Int Pharmacodyn Ther,0
[Analysis of bathmotropic effect of diprazin and dimedrol].,No abstract available,0
"Mode of action of the antitumor compound bruceantin, an inhibitor of protein synthesis.",No abstract available,0
"Effect of hydroalcoholic extract of Sphaeranthus indicus against experimentally induced anxiety, depression and convulsions in rodents",No abstract available,1
REPRODUCTIVE AND DEVELOPMENTAL TOXICITY STUDIES OF CALCIPOTRIOL (MC903):(1) : A Fertility Study in Rats by Subcutaneous Administration,No abstract available,0
"Jumping mechanisms in dictyopharid planthoppers (<i>Hemiptera, Dicytyopharidae</i>)","<jats:title>Summary</jats:title><jats:p>The jumping performance of four species of hemipteran bugs belonging to the family Dictyopharidae, from Europe, South Africa and Australia were analysed from high speed images. The body shape in all was characterised by an elongated and tapering head that gave a streamlined appearance. The body size ranged from 6-9 mm in length and 6-23 mg in mass. The hind legs were 80-90 % of body length and 30-50% longer than the front legs, except in one species in which the front legs were particularly large so that all the legs were of similar lengths. Jumping was propelled by rapid and simultaneous depression of the trochantera of both hind legs, powered by large muscles in the thorax and was accompanied by extension of the tibiae. In the best jumps, defined as those with the fastest take-off velocity, Engela accelerated in 1.2 ms to a take-off velocity of 5.8 m s-1 which is the fastest achieved by any insect so far described. During such a jump, Engela experienced an acceleration of 4830 m s-2 or 490 g while other species in the same family experienced 225 - 375 g. The best jumps in all species required an energy expenditure of 76 - 225 μJ, a power output of 12 - 80 mW and exerted a force of 12 - 29 mN. The required power output per mass of jumping muscle ranged from 28000 - 140200 W kg-1 muscle and thus greatly exceeded the maximum active contractile limit of normal muscle. To achieve such a jumping performance, these insects must be using a power amplification mechanism in a catapult-like action. It is suggested that their streamlined body shape improves jumping performance by reducing drag, which for a small insect, can substantially affect forward momentum.</jats:p>",0
Effect of chronic chromium picolinate in animal models of anxiety and memory,"<jats:title>Abstract</jats:title><jats:p>Diabetes mellitus is associated with certain neurological problems such as depression, anxiety, memory impairment, etc. As chromium picolinate (CrP), a widely used trace element is shown to have beneficial effects in diabetes and depression, we investigated its effects on elevated plus maze and spontaneous alternation behavior paradigm as a measure of anxiety and memory, respectively. CrP (8 <jats:italic>μ</jats:italic>g/mL in drinking water) significantly increased percentage preference to open arm in elevated plus maze in diabetic and normal rats. However, no significant changes were observed in percentage alternation after CrP chronic treatment. The possible anxiolytic effect of CrP might be related to its effect on serotonergic transmission.</jats:p>",0
Effects of α- and β-tigogenin cellobiosides on cholesterol absorption,No abstract available,0
Persistence of PAD and presynaptic inhibition of muscle spindle afferents after peripheral nerve crush,No abstract available,0
"The 11th Meeting of the International Pituitary Pathology Society October 16–20, 2009 Awaji Island, Japan",No abstract available,0
Kininases and vascular responses to kinins,No abstract available,0
Functional correlates for 5-HT1A receptors in maternally deprived rats displaying anxiety and depression-like behaviors,No abstract available,1
Lewis Wolpert discusses development and depression,No abstract available,0
Sinusoidal cells in rats with portacaval shunt: a morphometric study.,No abstract available,0
Depression of Release by mGluR8 Alters Ca2+ Dependence of Release Machinery,No abstract available,0
[Lengthy unilateral EEG changes in alert rabbits after a spreading single depressed wave].,Zh Vyssh Nerv Deiat Im I P Pavlova,0
Cerebrospinal Fluid Corticotropin-Releasing Factor and Perceived Early-Life Stress in Depressed Patients and Healthy Control Subjects,No abstract available,0
The ontogeny of amino acid transport in rat kidney II. Kinetics of uptake and effect of anoxia,No abstract available,0
Biochemical basis of an animal model of depressive illness--a preliminary report--.,No abstract available,1
Abolition of a viscerosomatic reflex during oxygen deprivation,"<jats:p> Effect of hypoxia was studied on the J reflex, a term used for the reflex inhibition of muscular exercise by activation of type J pulmonary endings. Hypoxia was induced by ventilating the animal with gas mixtures varying from 18 to 9% oxygen in nitrogen. The blood gas tensions of the arterial blood (PaO2) were measured before, during, and after hypoxia. It was found that the J reflex is sensitive to a reduction in oxygen. A fall in PaO2 between 67 and 47 Torr abolished this reflex. Studies were also undertaken to exclude the possibility that the effect of hypoxia was predominantly exerted on monosynaptic reflex itself. A similar fall in PaO2 also depressed the monosynaptic reflex. Minimum time required for the significant depression was 32 s. On the contrary the J reflex was abolished within this period suggesting that the abolition of J reflex is independent of the changes in monosynaptic reflex during hypoxia. </jats:p>",0
Analysis of the murine 5‐HT<sub>1A</sub> receptor gene promoter <i>in vitro</i> and <i>in vivo</i>,"<jats:title>Abstract</jats:title><jats:p>The expression level of the 5‐HT<jats:sub>1A</jats:sub> receptor gene (<jats:italic>htr1a</jats:italic>) in the central nervous system (CNS) is implicated in the aetiology and treatment of anxiety disorders and depression. Previous studies of the murine <jats:italic>htr1a</jats:italic> have revealed that its proximal promoter is GC rich and TATA‐less. Several functional transcription factor binding sites, including MAZ and SP1 recognition sequences, have been identified. To further analyse the promoter of this receptor gene, additional upstream sequence information extending to −5.5 kb of the murine <jats:italic>htr1a</jats:italic> was generated and promoter fragments extending to −20 kb were analysed for activity in cell culture and transgenic animals. Promoter fragments greater than 4.5 kb in length were active in 5‐HT<jats:sub>1A</jats:sub> receptor mRNA positive cells and inactive in 5‐HT<jats:sub>1A</jats:sub> receptor mRNA negative cells. Smaller fragments were not able to confer this specificity. In agreement, using additive transgenesis to drive <jats:italic>LacZ</jats:italic> expression <jats:italic>in vivo</jats:italic>, CNS specific reporter gene expression was found with these longer constructs. Transgene expression in the 4.5‐ and 20‐kb mouse lines resembled the endogenous <jats:italic>htr1a</jats:italic> expression pattern, whereas the 5.5‐kb mouse lines surprisingly revealed strongly reduced expression. None of the three constructs was prone to confer ectopic expression, however, variation of expression between the transgenic lines was observed. Using colocalization studies we analysed the degree of concurrence of transgenic and endogenous <jats:italic>htr1a</jats:italic> expression brought about by these three different constructs. The highest degrees of colocalization were observed in mice harbouring the 20‐kb construct, suggesting a large promoter fragment is required to faithfully direct transgene expression in a 5‐HT<jats:sub>1A</jats:sub> receptor like pattern.</jats:p>",0
Activation of CB1 specifically located on GABAergic interneurons inhibits LTD in the lateral amygdala,"<jats:p>Previously, we found that in the lateral amygdala (LA) of the mouse, WIN55,212-2 decreases both glutamatergic and GABAergic synaptic transmission via activation of the cannabinoid receptor type 1 (CB1), yet produces an overall reduction of neuronal excitability. This suggests that the effects on excitatory transmission override those on inhibitory transmission. Here we show that CB1 activation by WIN55,212-2 and Δ<jats:sup>9</jats:sup>-THC inhibits long-term depression (LTD) of basal synaptic transmission in the LA, induced by low-frequency stimulation (LFS; 900 pulses/1 Hz). The CB1 agonist WIN55,212-2 blocked LTD via G<jats:sub>i/o</jats:sub> proteins, activation of inwardly rectifying K<jats:sup>+</jats:sup> channels (K<jats:sub>ir</jats:sub>s), inhibition of the adenylate cyclase-protein kinase A (PKA) pathway, and PKA-dependent inhibition of voltage-gated N-type Ca<jats:sup>2+</jats:sup> channels (N-type VGCCs). Interestingly, WIN55,212-2 effects on LTD were abolished in CB1 knock-out mice (CB1-KO), and in conditional mutants lacking CB1 expression only in GABAergic interneurons, but were still present in mutants lacking CB1 in principal forebrain neurons. LTD induction per se was unaffected by the CB1 antagonist SR141716A and was normally expressed in CB1-KO as well as in both conditional CB1 mutants. Our data demonstrate that activation of CB1 specifically located on GABAergic interneurons inhibits LTD in the LA. These findings suggest that CB1 expressed on either glutamatergic or GABAergic neurons play a differential role in the control of synaptic transmission and plasticity.</jats:p>",0
Pulmonary arachidonic acid metabolism following acute exposures to ozone and nitrogen dioxide,No abstract available,0
[Inhibition of heat denaturation of albumin by a combination of coumarin and rutin derivative].,No abstract available,0
Warfarin and vitamin K accelerate protein and glycoprotein synthesis in isolated rat liver mitochondria in vitro,No abstract available,0
Effects of Estrogen on Platelet Reactivity After Transient Forebrain Ischemia in Rats,"<jats:p> Estrogen’s prothrombotic effects are of increasing concern, particularly in stroke risk and recovery. Using an ischemic rodent model, the authors sought to determine (a) if estrogen replacement increases postischemic platelet reactivity, (b) if changes in estrogen status alter intraplatelet endothelial nitric oxide synthase (eNOS) synthesis, and (c) if estrogen-mediated effects on platelets alter cerebral blood flow during reperfusion. Intact (I), ovariectomized (OVX), and OVX + 17 β -estradiol (E50) rats were subjected to 30 min of forebrain ischemia and 60 min of reperfusion. Using the platelet activation marker P-selectin, postischemic platelet reactivity was quantified by flow cytometry. In a separate cohort (I, OVX, E50), the authors quantified platelet eNOS by Western blot. Another cohort (OVX, E50) was subjected to ischemia/reperfusion, and cerebral blood flow was determined using the iodoantipyrine technique. Collagen-stimulated platelet P-selectin expression was increased in the OVX rats at 60 min of reperfusion, and this effect was reversed by estrogen treatment. No differences in platelet eNOS expression were detected among groups. Cerebral blood flow at 60 min reperfusion was comparable between the OVX and the E50 rats. The authors conclude that during reper-fusion, estrogen deficiency increases postischemic platelet sensitivity to stimuli in estrogen-deficient rats. Estrogen treatment mitigates effects of estrogen loss on platelets, but this early effect is apparently not caused by intraplatelet eNOS depression. Neither estrogen deficiency nor estrogen treatment changes early postischemic regional brain blood flow. In this rodent global cerebral ischemic model, physiologic doses of estrogen are not deleterious to platelet reactivity and may initially reduce postischemic platelet reactivity. </jats:p>",0
p11 mediates the BDNF-protective effects in dendritic outgrowth and spine formation in B27-deprived primary hippocampal cells,No abstract available,0
"Characterization of the RNA-binding activity of VP3, a major structural protein of Infectious bursal disease virus",No abstract available,0
Effects of an LHRH Agonist Analog upon Sexual Function in Male Dogs,"<jats:p>Male beagle dogs were injected once daily with 10 μg/ kg of [6‐D‐(2‐naphthyl)alanine]‐LHRH (D‐Nal(2)<jats:sup>6</jats:sup>‐LHRH), a potent LHRH agonist, for periods up to 42 days, with recovery periods up to 172 days. Blood samples collected at regular intervals were assayed for LH, FSH, and testosterone; total ejaculates were collected and analyzed weekly, and animals were sacrificed at various intervals for sex organ weights and histology. The first injection of D‐Nal(2)<jats:sup>6</jats:sup>‐LHRH caused an acute elevation in plasma levels of LH, FSH, and testosterone, measured at 2 and 4 hours after the injection. This acute response to injection was attenuated with each successive injection and by two weeks no elevation was seen, suggesting a down‐regulation of pituitary response. Basal levels of LH and testosterone were maximally depressed by four days of treatment. Testis volume, duration of erection, ejaculate volume, sperm count, sperm motility and testis volume all declined during treatment, with sperm count significantly lowered by two weeks and ejaculation volume becoming zero by five weeks of treatment. Spermatogenesis, assessed histologically, was partially suppressed at ten days and completely suppressed by 38 days of treatment. All parameters returned to normal following cessation of treatment. Recovery time was longer for the dogs treated for 42 days than for those treated for ten days. When testosterone was supplemented during 42 days of agonist treatment, basal plasma testosterone levels were maintained at the low end of the normal range. Testosterone supplementation did not prevent pituitary down‐regulation, suppression of spermatogenesis, or the decrease in testis and epididymis weights, but prevented the decline in duration of erection. Ejaculate volume and sperm count declined more slowly with combination treatment than with agonist alone. During the decline in sperm count sperm motility was maintained with combination treatment. Injection of hCG into control and agonist treated dogs resulted in similar percentage increases in plasma levels of testosterone, although peak levels were greater in control than in treated animals. The data suggest a pituitary desensitization with this LHRH agonist in the dog but only a minor role for testicular desensitization.</jats:p>",0
Embryonic development and mitochondrial function,No abstract available,0
"[Comparative study of the side effects of embikhin, sarcolysin and asalin].",No abstract available,0
Gene expression profile analysis of genes in rat hippocampus from antidepressant treated rats using DNA microarray,"<jats:title>Abstract</jats:title>
          <jats:sec>
            <jats:title>Background</jats:title>
            <jats:p>The molecular and biological mechanisms by which many antidepressants function are based on the monoamine depletion hypothesis. However, the entire cascade of mechanisms responsible for the therapeutic effect of antidepressants has not yet been elucidated.</jats:p>
          </jats:sec>
          <jats:sec>
            <jats:title>Results</jats:title>
            <jats:p>We used a genome-wide microarray system containing 30,000 clones to evaluate total RNA that had been isolated from the brains of treated rats to identify the genes involved in the therapeutic mechanisms of various antidepressants, a tricyclic antidepressant (imipramine). a selective serotonin reuptake inhibitor (fluoxetine), a monoamine oxidase inhibitor (phenelzine) and psychoactive herbal extracts of <jats:italic>Nelumbinis Semen</jats:italic> (NS). To confirm the differential expression of the identified genes, we analyzed the amount of mRNA that was isolated from the hippocampus of rats that had been treated with antidepressants by real-time RT-PCR using primers specific for selected genes of interest. These data demonstrate that antidepressants interfere with the expression of a large array of genes involved in signaling, survival and protein metabolism, suggesting that the therapeutic effect of these antidepressants is very complex. Surprisingly, unlike other antidepressants, we found that the standardized herbal medicine, <jats:italic>Nelumbinis Semen</jats:italic>, is free of factors that can induce neurodegenerative diseases such as caspase 8, α-synuclein, and amyloid precursor protein. In addition, the production of the inflammatory cytokine, IFNγ, was significantly decreased in rat hippocampus in response to treatment with antidepressants, while the inhibitory cytokine, TGFβ, was significantly enhanced.</jats:p>
          </jats:sec>
          <jats:sec>
            <jats:title>Conclusions</jats:title>
            <jats:p>These results suggest that antidepressants function by regulating neurotransmission as well as suppressing immunoreactivity in the central nervous system.</jats:p>
          </jats:sec>",0
Prevention of Thromboplastin‐Induced Intravascular Coagulation in Rabbits by Warfarin as Monitored by Thrombotest,"<jats:p>During sustained DIC in rabbits, the protection by warfarin depended on the anticoagulant effect obtained, as reflected by Thrombotest (TT). Moderate treatment (‘IT below 18 %) was sufficient to prevent decrease in thrombocytes and plasma content of various clotting factors, whereas more intense treatment (TT below 9 %) was required to prevent the Occurrence of soluble fibrin in plasma, as indicated by a positive ethanol gelation test. The present observations suggest that, unless the ethanol test becomes negative, anticoagulant treatment must be considered as insufficient.</jats:p>",0
Long-term depression of naive synapses in adult hippocampus induced by asynchronous synaptic activity,"<jats:p> 1. Two independent Schaffer collateral pathways converging to the same pyramidal cell were alternately stimulated by 2-Hz trains (900 pulses) offset by a 150-ms interval in adult rat hippocampal slices. The second input underwent an immediate and persistent long-term depression (LTD). Depression in the first input was smaller than the second input. A narrower interpulse interval (20 ms) failed to induce LTD in either input. 2. Neither the N-methyl-D-aspartate receptor antagonist DL-2-amino-5-phosphonovaleric acid nor the metabotropic glutamate receptor antagonist (+)-alpha-methyl-4-carboxylphenyl-glycine blocked this associative LTD. However, coapplication of these two antagonists blocked LTD. 3. Associative LTD was blocked by prior injection of the Ca2+ chelator bis-(o-aminophenoxy)-N,N,N',N'-tetraacetic acid into the postsynaptic cell and by bath-applied L-NG-nitroarginine, a nitric oxide synthesis inhibitor. 4. We propose that temporally confined, asynchronous synaptic activity weakens the efficacy of naive synapses in slices from the adult hippocampus. </jats:p>",0
Effects of population characteristics and structure on estimates of effective population size in a house sparrow metapopulation,"<jats:title>Abstract</jats:title><jats:p>Effective population size (<jats:italic>N</jats:italic><jats:sub><jats:italic>e</jats:italic></jats:sub>) is a key parameter to understand evolutionary processes and the viability of endangered populations as it determines the rate of genetic drift and inbreeding. Low <jats:italic>N</jats:italic><jats:sub><jats:italic>e</jats:italic></jats:sub> can lead to inbreeding depression and reduced population adaptability. In this study, we estimated contemporary <jats:italic>N</jats:italic><jats:sub><jats:italic>e</jats:italic></jats:sub> using genetic estimators (<jats:styled-content style=""fixed-case"">LDNE</jats:styled-content>,<jats:styled-content style=""fixed-case""> ON</jats:styled-content>e<jats:styled-content style=""fixed-case"">SAMP</jats:styled-content>,<jats:styled-content style=""fixed-case""> MLNE</jats:styled-content> and <jats:styled-content style=""fixed-case"">C</jats:styled-content>o<jats:styled-content style=""fixed-case"">N</jats:styled-content>e) as well as a demographic estimator in a natural insular house sparrow metapopulation. We investigated whether population characteristics (population size, sex ratio, immigration rate, variance in population size and population growth rate) explained variation within and among populations in the ratio of effective to census population size (<jats:italic>N</jats:italic><jats:sub><jats:italic>e</jats:italic></jats:sub>/<jats:italic>N</jats:italic><jats:sub><jats:italic>c</jats:italic></jats:sub>). In general, <jats:italic>N</jats:italic><jats:sub><jats:italic>e</jats:italic></jats:sub>/<jats:italic>N</jats:italic><jats:sub><jats:italic>c</jats:italic></jats:sub> ratios increased with immigration rates. Genetic <jats:italic>N</jats:italic><jats:sub><jats:italic>e</jats:italic></jats:sub> was much larger than demographic <jats:italic>N</jats:italic><jats:sub><jats:italic>e</jats:italic></jats:sub>, probably due to a greater effect of immigration on genetic than demographic processes in local populations. Moreover, although estimates of genetic <jats:italic>N</jats:italic><jats:sub><jats:italic>e</jats:italic></jats:sub> seemed to track <jats:italic>N</jats:italic><jats:sub><jats:italic>c</jats:italic></jats:sub> quite well, the genetic <jats:italic>N</jats:italic><jats:sub><jats:italic>e</jats:italic></jats:sub>‐estimates were often larger than <jats:italic>N</jats:italic><jats:sub><jats:italic>c</jats:italic></jats:sub> within populations. Estimates of genetic <jats:italic>N</jats:italic><jats:sub><jats:italic>e</jats:italic></jats:sub> for the metapopulation were however within the expected range (&lt;<jats:italic>N</jats:italic><jats:sub><jats:italic>c</jats:italic></jats:sub>). Our results suggest that in fragmented populations, even low levels of gene flow may have important consequences for the interpretation of genetic estimates of <jats:italic>N</jats:italic><jats:sub><jats:italic>e</jats:italic></jats:sub>. Consequently, further studies are needed to understand how <jats:italic>N</jats:italic><jats:sub><jats:italic>e</jats:italic></jats:sub> estimated in local populations or the total metapopulation relates to actual rates of genetic drift and inbreeding.</jats:p>",0
The effect of diazepam upon local cerebral glucose use in the conscious rat,No abstract available,0
A history of caloric restriction induces neurochemical and behavioral changes in rats consistent with models of depression,No abstract available,1
Adoptively Transferred Dendritic Cells Restore Primary Cell-Mediated Inflammatory Competence to Acutely Malnourished Weanling Mice,No abstract available,0
Serotonin 5-HT7 receptor agents: Structure-activity relationships and potential therapeutic applications in central nervous system disorders,No abstract available,0
Einfluß von Endoxan (Cyclophosphamid) und 6-Mercaptopurin auf den Nucleinsäure-Stoffwechsel der Rattenmilz während der Synthese von Antikörpern gegen Brucella abortus,"<jats:p>1. Endoxan hemmt, insbesondere während der Erstimmunisierung, die Ausbildung von Antikörpern gegen Brucella abortus; 6-Mercaptopurin hat einen weitaus geringeren Effekt.</jats:p>
               <jats:p>2. Beide Substanzen vermindern die DNS-Synthese in der Rattenmilz erheblich, die der RNS hingegen nur wenig.</jats:p>
               <jats:p>3. Die Induktion der Tyrosin-α-Ketoglutarat-Transaminase in der Rattenleber wird durch Endoxan nicht gestört.</jats:p>
               <jats:p>4. Diese Ergebnisse lassen den Schluß zu, daß bei der Erstimmunisierung zur Ausbildung der Antikörper eine DNS-Synthese unerläßlich ist.</jats:p>",0
Deficient brightness discrimination acquisition produced by daily intracranial injections of penicillin in rats,No abstract available,0
Interferon Inhibition by Narcotic Analgesics,No abstract available,0
Mapping Pathways From Stress to Cancer Progression,No abstract available,0
"Modulation of A1 adenosine receptor function in rat brain by the polyamine, spermine",No abstract available,0
[Inhibitory monoamine oxidases of the new generation].,No abstract available,0
"Electrophysiologic effects of 3-(p-chlorophenyl)-(2-imadazolin-2-yl-methyl)-1,2,3,4-tetrahydro-1-benzepine hydrochloride (SU-13197), a new antiarrhythmic agent.",No abstract available,0
[Dynamics of transcallosal potentials following local exposure of the cerebral cortex to high temperature].,No abstract available,0
σ-1 Receptors (σ<sub>1</sub>Binding Sites) Form Raft-Like Microdomains and Target Lipid Droplets on the Endoplasmic Reticulum: Roles in Endoplasmic Reticulum Lipid Compartmentalization and Export,No abstract available,0
T cell-dependent helper and suppressive influences in an adoptive IgG antibody response.,No abstract available,0
Alterations in Renal Vascular Reactivity Induced by Chronic Central Administration of Captopril in the Spontaneously Hypertensive Rat,No abstract available,0
Analytical determination and pharmacokinetics of robenacoxib in the dog,"<jats:p>An analytical method was developed and validated for the measurement of the novel analgesic and anti‐inflammatory drug robenacoxib in blood and plasma of dogs and cats. To prevent nonreproducible carry‐over effects, an initial solid phase extraction procedure was followed by high pressure liquid chromatography analysis for samples with concentrations in the range 500 to 20 000 ng/mL. To improve accuracy, samples of concentration 3 to 100 ng/mL were analyzed by liquid chromatography‐mass spectrometry. Applying these methods, blood concentration‐time profiles and pharmacokinetic variables of robenacoxib in dogs were determined in a four‐phase cross‐over study, which compared different routes of administration of the drug, including intravenous (i.v.) injection, oral application with and without feed, and subcutaneous (s.c.) application. After i.v. administration the mean clearance from blood was 0.81 L/kg/h, the volume of distribution was 0.77 L/kg for the elimination phase and 0.24 L/kg for steady‐state, and the terminal half‐life in blood was 0.63 h. Maximum blood concentrations were obtained in less than 1 h following oral or s.c. application. Absolute bioavailability was 88% after s.c. injection, 84% after oral administration to fasted dogs, but was reduced to 62% when applied orally to fed dogs. In canine and feline plasma the degree of binding of robenacoxib to plasma protein <jats:italic>in vitro</jats:italic> was greater than 98%. The blood:plasma concentration ratio was 0.44:1 in the dog and 0.65:1 in the cat. In conclusion analytical methods for the quantification of robenacoxib in blood and plasma in the dog and cat were developed and validated. In dogs, robenacoxib has good bioavailability after oral (84%) and subcutaneous (88%) administration.</jats:p>",0
"[Action of goitrogens on tadpoles of the toad, Bufo bufo L].",No abstract available,0
"Interaction between dietary 1,25‐dihydroxycholecalciferol and calcium and effects of management on the occurrence of tibial dyschondroplasia, leg abnormalities and performance in broiler chickens",No abstract available,0
TCM Formula Xiaoyaosan Decoction Improves Depressive-Like Behaviors in Rats with Type 2 Diabetes,"<jats:p>The mechanism of depression with type 2 diabetes remains elusive, requiring further study.<jats:italic>Objective</jats:italic>. To evaluate the effect of TCM formula Xiaoyaosan on depressive-like behaviors in rats with type 2 diabetes.<jats:italic>Methods</jats:italic>. Rats were divided into 5 groups and drugs were administered during the model period of 21 days. The model of depressive-like behaviors in rats with type 2 diabetes was induced by a high fat diet, low doses of STZ injection, and chronic restraint stress for 21 days. The body weight, fasting blood glucose, ITT, OGTT, 5-HT, DA, depression behaviors, and morphological changes of formation were measured and observed.<jats:italic>Results</jats:italic>. After modeling, marked changes were found in model rats; behavioral analyses of rats indicated that this modeling method negatively impacts locomotor function. In the H&amp;E staining, changes were found predominately in the CA1 and DG subregions of the hippocampus. After 21 days of treatment by fluoxetine and Xiaoyaosan, rats’ body weights, behaviors and fasting blood glucose, and hippocampal formation were modified.<jats:italic>Conclusions</jats:italic>. A new model of depressive-like behaviors in rats with type 2 diabetes was successfully created. Xiaoyaosan and fluoxetine in this study independently contribute to exacerbate the disease progression.</jats:p>",1
Mental disorders and quality of life in COPD patients and their spouses,No abstract available,0
Fisher information and temporal correlations for spiking neurons with stochastic dynamics,No abstract available,0
Selective effects of adenosine receptor agonists upon coronary resistance and heart rate in isolated working rabbit hearts,No abstract available,0
CYTOSOLIC Ca2+ CONCENTRATION AND CONTRACTION-RELAXATION PROPERTIES OF VENTRICULAR MYOCYTES FROM ESCHERICHIA COLI ENDOTOXEMIC GUINEA PIGS,No abstract available,0
Influence of preexperimental blood pressure level on hypotensive responses to vasodilator drugs.,No abstract available,0
Dynorphin inhibits basal forebrain cholinergic neurons by pre‐ and postsynaptic mechanisms,"<jats:sec><jats:title>Key points</jats:title><jats:p><jats:list list-type=""bullet"">
<jats:list-item><jats:p>The basal forebrain is an important component of the ascending arousal system and may be a key site through which the orexin neurons promote arousal.</jats:p></jats:list-item>
<jats:list-item><jats:p>It has long been known that orexin‐A and ‐B excite basal forebrain cholinergic neurons, but orexin‐producing neurons also make the inhibitory peptide dynorphin.</jats:p></jats:list-item>
<jats:list-item><jats:p>Using whole‐cell recordings in brain slices, we found that dynorphin‐A directly inhibits basal forebrain cholinergic neurons via κ‐opioid receptors, and decreases afferent excitatory synaptic input to these neurons.</jats:p></jats:list-item>
<jats:list-item><jats:p>While the effects of dynorphin‐A and orexin‐A desensitize over multiple applications, co‐application of dynorphin‐A and orexin‐A produces a sustained response that reverses depending on the membrane potential of basal forebrain cholinergic neurons. At −40 mV the net effect of the co‐application is inhibition by dynorphin‐A, whereas at −70 mV the excitatory response to orexin‐A prevails.</jats:p></jats:list-item>
</jats:list></jats:p></jats:sec><jats:sec><jats:title>Abstract</jats:title><jats:p>The basal forebrain (BF) is an essential component of the ascending arousal systems and may be a key site through which the orexin (also known as hypocretin) neurons drive arousal and promote the maintenance of normal wakefulness. All orexin neurons also make dynorphin, and nearly all brain regions innervated by the orexin neurons express kappa opiate receptors, the main receptor for dynorphin. This is remarkable because orexin excites target neurons including BF neurons, but dynorphin has inhibitory effects. We identified the sources of dynorphin input to the magnocellular preoptic nucleus and substantia innominata (MCPO/SI) in mice and determined the effects of dynorphin‐A on MCPO/SI cholinergic neurons using patch‐clamp recordings in brain slices. We found that the orexin neurons are the main source of dynorphin input to the MCPO/SI region, and dynorphin‐A inhibits MCPO/SI cholinergic neurons through κ‐opioid receptors by (1) activation of a G protein‐coupled inwardly rectifying potassium current, (2) inhibition of a voltage‐gated Ca<jats:sup>2+</jats:sup> current and (3) presynaptic depression of the glutamatergic input to these neurons. The responses both to dynorphin‐A and to orexin‐A desensitize, but co‐application of dynorphin‐A and orexin‐A produces a sustained response. In addition, the polarity of the response to the co‐application depends on the membrane potential of BF neurons; at −40 mV the net effect of the co‐application is inhibition by dynorphin‐A, whereas at −70 mV the excitatory response to orexin‐A prevails. This suggests that depending on their state of activation, BF cholinergic neurons can be excited or inhibited by signals from the orexin neurons.</jats:p></jats:sec>",0
"Interaction of butorphanol, with monoamine oxidase inhibitor, tranylcypromine",No abstract available,0
The mechanism of mitochondrial swelling,No abstract available,0
Uridylate Kinase Activity: Effect of Isoproterenol,"<jats:p>
            Isoproterenol stimulates cell proliferation in mouse salivary glands. Prior to the stimulation of DNA synthesis,
            <jats:sup>3</jats:sup>
            H-uridine incorporation into RNA is decreased. This decreased incorporation results from a depression of uridylate kinase activity.
          </jats:p>",0
Somatostatin inhibits the mitogenic effect of thyroliberin,No abstract available,0
II. Tumor growth at sites of inflammation induced by mitogens in mice.,No abstract available,0
"<i>Iso-S</i>-petasin, a hypotensive sesquiterpene from <i>Petasites formosanus</i>, depresses cardiac contraction and intracellular Ca2+ transients in adult rat ventricular myocytes","<jats:title>Abstract</jats:title>
               <jats:p>Petasites formosanus is an indigenous species of the medicinal plant Petasites which has been used to treat hypertension. Both S-petasin and its isoform iso-S-petasin have been shown to be the effective ingredients in P. formosanus. However, their effect on heart function has not been revealed. This study was to examine the effect of iso-S-petasin on cardiac contractile function at the myocyte level. Ventricular myocytes were isolated from adult rat hearts and were stimulated to contract at 0.5 Hz under 1.0 mm extracellular Ca2+. Contractile properties were evaluated using an lonOptix MyoCam system including peak shortening (PS), time to PS (TPS), time to 90% re-lengthening (TR90) and maximal velocity of shortening/re-lengthening (±dL/dt). Intracellular Ca2+ properties were assessed by fura-2 and presented as Ca2+-induced Ca2+ release (CICR) and intracellular Ca2+ decay. Acute application of iso-S-petasin (10−7 to 10−4 M) elicited a concentration-dependent inhibition in PS and CICR, with maximal inhibitions of 51.0% and 31.0%, respectively. iso-S-petasin also induced a concentration-dependent inhibition of ± dL/dt without affecting TPS, TR90, baseline intracellular Ca2+ level or intracellular Ca2+ decay. Elevation of extracellular Ca2+ from 1.0 mm to 2.7 mm significantly antagonized the iso-S-petasin-induced depression in PS and CICR. These results demonstrated a direct depressant action of iso-S-petasin on ventricular contraction, which may work in concert with its antihypertensive action to reduce the cardiac load. The iso-S-petasin-induced decrease in CICR may play a role in its cardiac depressant effect.</jats:p>",0
Paradoxical Hormonal and Behavioral Responses to Hypothyroid and Hyperthyroid States in the Wistar–Kyoto Rat,No abstract available,1
Tolerance to diazepam-induced avoidance depression in mice.,No abstract available,1
[Anti-stress effect of dalargin in immobilization stress in rats].,No abstract available,0
